"market","status","ldate","litho","rprice","ncore","nthread","bfreq","tdp","memband","temp"
"Server","Launched",2008 Q1,45,317,2,NA,2.33,65,NA,"66°C"
"Server","Launched",2008 Q1,45,735,4,NA,2.83,80,NA,"67°C"
"Server","End of Life",2006 Q1,65,NA,2,NA,1.66,15,NA,"100°C"
"Server","Launched",NA,130,NA,1,NA,2,58,NA,"70°C"
"Server","Launched",NA,90,NA,1,NA,3.2,110,NA,"73°C"
"Server","End of Life",2011 Q1,32,774,4,8,2.93,130,25.6,"80.4°C"
"Server","Launched",2009 Q1,45,NA,4,8,2.26,80,25.6,"72°C"
"Server","End of Life",2007 Q4,45,969,4,NA,3,80,NA,"67°C"
"Embedded","Launched",2008 Q1,45,649,2,NA,3,65,NA,"66°C"
"Server","End of Life",2006 Q3,65,NA,2,NA,2.16,31,NA,"100°C"
"Server","End of Interactive Support",NA,90,NA,1,NA,3.2,110,NA,"72°C"
"Server","End of Interactive Support",NA,130,3587,1,NA,2,57,NA,"69°C"
"Server","End of Life",2010 Q1,32,999,6,12,2.66,95,32,"81.3°C"
"Server","Launched",2009 Q1,45,NA,4,8,2.4,80,25.6,"76°C"
"Server","End of Life",2007 Q4,45,NA,4,NA,2.8,80,NA,"67°C"
"Server","End of Life",2004 Q2,90,NA,1,NA,3.2,103,NA,"72°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,3.2,92,NA,"71°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,2,77.5,NA,"78°C"
"Server","End of Life",2006 Q1,65,NA,2,NA,2,31,NA,"100°C"
"Server","End of Life",NA,65,NA,2,NA,1.6,65,NA,"65°C"
"Server","End of Life",2010 Q1,32,1222,6,12,2.8,95,32,"81.3°C"
"Server","Launched",2009 Q1,45,940,4,8,2.53,80,25.6,"76°C"
"Server","End of Life",2007 Q4,45,NA,4,NA,3,80,NA,"67°C"
"Server","End of Interactive Support",NA,130,856,1,NA,2,57,NA,"69°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,3.2,92,NA,"71°C"
"Server","End of Life",NA,65,NA,2,NA,1.86,65,NA,"65°C"
"Server","End of Life",2010 Q1,32,1440,4,8,3.06,95,32,"82.9°C"
"Server","End of Interactive Support",NA,NA,NA,1,NA,600,NA,NA,""
"Server","Launched",2009 Q1,45,NA,4,4,2.13,60,19.2,"70°C"
"Server","End of Life",2009 Q1,45,340,4,NA,2.83,65,NA,"76.25°C"
"Server","Launched",2008 Q3,45,NA,2,NA,1.86,20,NA,"75°C"
"Embedded","Launched",2008 Q1,45,494,4,NA,2.13,40,NA,"72°C"
"Server","End of Life",2006 Q4,65,NA,4,NA,1.6,80,NA,"66°C"
"Server","End of Interactive Support",NA,130,1850,1,NA,1.9,55,NA,"68°C"
"Server","End of Life",NA,130,NA,1,NA,3.06,85,NA,"73°C"
"Server","End of Life",2006 Q1,65,NA,2,NA,1.66,31,NA,"100°C"
"Server","Launched",2006 Q2,65,NA,2,NA,2,65,NA,"65°C"
"Server","End of Life",NA,90,NA,2,NA,2.8,135,NA,"72°C"
"Server","End of Life",NA,90,NA,1,NA,3,110,NA,"72°C"
"Server","End of Life",2010 Q1,32,1443,6,12,2.93,95,32,"81.3°C"
"Embedded","Launched",2009 Q1,45,403,2,4,2,38,25.6,"85°C"
"Server","End of Life",2008 Q1,45,NA,4,NA,2.5,95,NA,"71.4°C"
"Server","Launched",2008 Q1,45,393,4,NA,2.33,50,NA,"57°C"
"Server","End of Life",2006 Q4,65,NA,4,NA,1.86,80,NA,"66°C"
"Server","End of Interactive Support",NA,NA,NA,1,NA,900,NA,NA,""
"Server","End of Life",NA,65,NA,2,NA,2.6,95,NA,"60°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,3.06,87,NA,"70°C"
"Server","Launched",NA,130,NA,1,NA,1.8,55,NA,"69°C"
"Server","Launched",2006 Q2,65,478,2,NA,2.33,65,NA,"65°C"
"Server","End of Life",NA,65,NA,2,NA,1.86,65,NA,"61.4°C"
"Server","End of Life",NA,90,NA,1,NA,3,103,NA,"72°C"
"Server","End of Life",2011 Q1,32,NA,4,8,3.2,95,32,"82.9°C"
"Server","End of Life",2010 Q1,45,NA,4,8,1.87,95,NA,"70°C"
"Server","End of Life",2010 Q1,32,201,2,4,2.26,30,17,"53.9°C"
"Embedded","Launched",2009 Q1,45,504,4,8,2.13,60,25.6,"85°C"
"Server","End of Life",2008 Q3,45,1223,4,NA,2.13,90,NA,"68°C"
"Embedded","Launched",2008 Q1,45,560,2,NA,2.66,35,NA,"71°C"
"Server","End of Life",2008 Q1,45,413,4,NA,2.5,50,NA,"57°C"
"Server","End of Life",2007 Q1,65,NA,4,NA,2,80,NA,"66°C"
"Server","Launched",NA,90,NA,1,NA,3,55,NA,"86°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,700,29.6,NA,"65°C"
"Server","End of Life",NA,65,NA,2,NA,2.5,95,NA,"60°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,1.7,65.8,NA,"73°C"
"Server","End of Life",NA,65,NA,2,NA,2.66,65,NA,"65°C"
"Server","End of Life",NA,65,NA,2,NA,2.13,65,NA,"61.4°C"
"Server","End of Life",2011 Q1,32,1443,6,12,3.06,95,32,"81.3°C"
"Server","End of Life",2010 Q3,32,594,6,12,3.2,130,25.6,"67.9°C"
"Server","End of Life",2010 Q1,45,NA,6,12,1.87,105,NA,"64°C"
"Server","End of Life",2009 Q3,45,305,4,8,1.86,45,21,"58.3°C"
"Server","Launched",2009 Q1,45,NA,4,8,2.26,60,25.6,"70°C"
"Server","End of Life",2009 Q1,45,305,4,8,2.66,130,25.6,"67.9°C"
"Server","End of Life",2008 Q3,45,NA,4,NA,2.13,90,NA,"68°C"
"Server","End of Life",2008 Q3,45,202,4,NA,2.66,95,NA,"71.4°C"
"Server","Launched",2008 Q2,45,NA,2,NA,3,40,NA,"56°C"
"Server","End of Life",2008 Q3,45,601,4,NA,2.66,50,NA,"57°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,1.6,80,NA,"66°C"
"Server","Launched",2007 Q1,65,NA,4,NA,2.33,80,NA,"66°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,700,29.6,NA,"65°C"
"Server","End of Interactive Support",NA,90,NA,1,NA,3,103,NA,"72°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,933,29.6,NA,"55°C"
"Server","End of Life",NA,65,NA,2,NA,3,80,NA,"65°C"
"Server","End of Life",NA,65,1177,2,NA,3,95,NA,"60°C"
"Server","End of Life",NA,65,NA,2,NA,2.66,95,NA,"67°C"
"Server","End of Life",NA,65,NA,2,NA,2.4,65,NA,"60.1°C"
"Server","End of Life",2010 Q1,32,1663,4,8,3.46,130,32,"80.4°C"
"Server","End of Life",2010 Q1,45,NA,6,12,2,105,NA,"64°C"
"Server","Launched",2009 Q3,45,224,4,4,2.4,95,21,"72.7°C"
"Server","Launched",2009 Q3,45,NA,4,8,2.4,60,25.6,"70°C"
"Server","End of Life",2010 Q1,45,305,4,8,2.8,130,25.6,"67.9°C"
"Server","End of Life",2008 Q3,45,2059,4,NA,2.4,90,NA,"68°C"
"Server","End of Life",2007 Q4,45,912,4,NA,3,120,NA,"63°C"
"Server","End of Life",2008 Q1,45,268,4,NA,2.66,95,NA,"71.4°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,2.13,80,NA,"66°C"
"Server","End of Life",2007 Q4,65,NA,2,NA,2.33,65,NA,"72°C"
"Server","Launched",NA,65,NA,2,NA,1.6,40,NA,""
"Server","End of Life",2007 Q1,65,NA,4,NA,1.6,50,NA,"60°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,866,27.4,NA,"55°C"
"Server","End of Interactive Support",NA,250,NA,1,NA,550,34,NA,"68°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,1.6,72,NA,"78°C"
"Server","End of Interactive Support",2003 Q4,130,NA,1,NA,2.8,74,NA,"C1+D1=75°C; M0=72°C"
"Server","End of Life",NA,65,NA,2,NA,3,95,NA,"60°C"
"Server","End of Life",NA,65,NA,2,NA,2.83,95,NA,"67°C"
"Server","End of Life",NA,90,NA,1,NA,3.66,110,NA,"73°C"
"Server","Launched",NA,90,NA,1,NA,2.8,110,NA,"72°C"
"Server","End of Interactive Support",NA,NA,NA,1,NA,450,34.5,NA,"75°C"
"Embedded","Launched",2010 Q1,45,286,4,4,2,85,NA,"77.6°C"
"Server","End of Life",2010 Q1,45,NA,6,12,1.87,95,NA,"70°C"
"Server","End of Life",2009 Q3,45,230,4,8,2.53,95,21,"72.7°C"
"Server","End of Life",2009 Q1,45,594,4,8,2.93,130,25.6,"67.9°C"
"Server","Launched",2009 Q1,45,NA,4,8,3.2,130,32,"67°C"
"Server","End of Life",2008 Q3,45,2391,6,NA,2.4,90,NA,"68°C"
"Server","End of Life",2007 Q1,65,NA,4,NA,1.6,40,NA,"72.2°C"
"Server","End of Life",2007 Q4,45,1245,4,NA,3.16,120,NA,"63°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,2.4,80,NA,"66°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,800,25.4,NA,"55°C"
"Server","End of Interactive Support",NA,250,NA,1,NA,550,39.5,NA,"68°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,1.5,68,NA,"76°C"
"Server","End of Life",NA,65,1391,2,NA,3.2,150,NA,"69°C"
"Server","End of Interactive Support",NA,130,307,1,NA,2.8,77,NA,"72°C"
"Server","End of Life",NA,65,177,2,NA,3,95,NA,"67°C"
"Server","End of Life",NA,65,NA,2,NA,2.66,65,NA,"60.1°C"
"Server","End of Interactive Support",NA,90,NA,1,NA,3.33,129,NA,"73°C"
"Server","End of Life",NA,90,NA,1,NA,2.8,103,NA,"72°C"
"Server","End of Interactive Support",NA,NA,NA,1,NA,450,46.7,NA,"75°C"
"Server","End of Life",2010 Q1,32,594,6,12,3.33,130,32,"67.9°C"
"Server","End of Life",2010 Q1,32,1666,6,12,3.33,130,32,"78.5°C"
"Embedded","Launched",2010 Q1,45,326,4,4,2.13,65,NA,"74.6°C"
"Embedded","Launched",2010 Q1,45,417,2,2,2.27,65,NA,"74.6°C"
"Server","Launched",2009 Q3,45,261,4,8,2.66,95,21,"72.7°C"
"Server","End of Life",2010 Q1,45,NA,8,16,1.87,95,NA,"70°C"
"Server","Launched",2009 Q3,45,NA,4,8,3.33,130,32,"67°C"
"Server","End of Life",2009 Q3,45,305,4,8,3.06,130,25.6,"67.9°C"
"Server","End of Life",2008 Q3,45,1467,4,NA,3.33,120,NA,"63°C"
"Server","End of Life",2008 Q1,45,179,2,NA,3,65,NA,"72.4°C"
"Server","End of Life",2008 Q1,45,287,4,NA,2.83,95,NA,"71.4°C"
"Server","Launched",2007 Q4,45,NA,2,NA,3.33,80,NA,"66°C"
"Server","End of Interactive Support",NA,90,NA,1,NA,2.8,110,NA,"72°C"
"Server","Launched",2006 Q2,65,NA,2,NA,1.86,40,NA,"58°C"
"Server","End of Life",2007 Q1,65,NA,4,NA,1.86,50,NA,"60°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,733,23.3,NA,"55°C"
"Server","End of Interactive Support",NA,250,NA,1,NA,550,34,NA,"68°C"
"Server","End of Life",NA,65,NA,2,NA,3.16,150,NA,"69°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,2.66,72,NA,"C1+D1=74°C; M0=72°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,1.5,59.2,NA,"70°C"
"Server","End of Life",NA,90,1177,2,NA,2.66,165,NA,"76°C"
"Server","End of Life",NA,65,NA,2,NA,3.2,130,NA,"78°C"
"Server","End of Life",NA,90,NA,1,NA,3.16,110,NA,"73°C"
"Server","End of Life",NA,90,NA,1,NA,3.5,110,NA,"73°C"
"Server","End of Life",2011 Q1,32,1663,4,8,3.6,130,32,"80.4°C"
"Server","End of Interactive Support",NA,NA,NA,1,NA,450,46.7,NA,"75°C"
"Embedded","Launched",2010 Q1,45,221,1,1,1.73,23,NA,"79.5°C - 94.5°C"
"Embedded","Launched",2010 Q1,45,503,4,8,2.53,85,NA,"77.6°C"
"Server","End of Life",2010 Q1,45,NA,6,6,2.67,130,NA,"69°C"
"Server","End of Life",2010 Q1,NA,NA,4,8,1.73,105,NA,"64°C"
"Server","End of Life",2009 Q3,45,339,4,8,2.8,95,21,"72.7°C"
"Server","End of Life",2009 Q4,45,305,4,8,3.2,130,25.6,""
"Server","Launched",2009 Q1,45,NA,4,8,2.66,95,32,"75°C"
"Server","End of Life",2008 Q3,45,NA,4,NA,2.13,50,NA,"65°C"
"Server","Launched",2008 Q3,45,NA,2,NA,3.5,80,NA,"61°C"
"Server","Launched",2017 Q3,14,NA,18,36,2.3,140,85.3,"66"
"Server","End of Life",2007 Q4,45,NA,4,NA,3,120,NA,"63°C"
"Server","Launched",2017 Q3,14,1440,10,20,3.3,140,85.3,"68"
"Server","Launched",2017 Q3,14,1113,8,16,3.7,140,85.3,"70"
"Server","Launched",2017 Q3,14,835,6,12,3.7,140,85.3,"64"
"Server","Launched",2017 Q3,14,617,6,12,3.6,140,85.3,"65"
"Server","Launched",2017 Q3,14,444,4,8,4,120,85.3,"64"
"Server","Launched",2017 Q3,14,294,4,8,3.6,120,85.3,"65"
"Server","End of Life",2007 Q3,65,NA,4,NA,2.4,80,NA,"66°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,2,50,NA,"60°C"
"Server","Launched",NA,65,NA,2,NA,2.2,40,NA,""
"Server","End of Life",2007 Q1,65,NA,4,NA,2.13,105,NA,"62.2°C"
"Server","End of Life",NA,65,369,2,NA,3.2,95,NA,"67°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,667,21.3,NA,"55°C"
"Server","End of Interactive Support",NA,250,NA,1,NA,500,36,NA,"75°C"
"Server","End of Interactive Support",NA,130,1100,1,NA,1.5,48,NA,"67°C"
"Server","End of Life",NA,65,NA,2,NA,3.4,150,NA,"69°C"
"Server","End of Interactive Support",2002 Q4,130,NA,1,NA,2.4,65,NA,"C1+D1=74°C; M0=72°C"
"Server","End of Life",NA,90,1980,2,NA,2.8,165,NA,"76°C"
"Server","End of Interactive Support",NA,90,NA,1,NA,3,129,NA,"73°C"
"Server","End of Life",NA,90,NA,1,NA,2.8,103,NA,"72°C"
"Server","End of Life",2011 Q1,32,NA,6,12,3.46,130,32,"67.9°C"
"Server","End of Life",2011 Q1,32,1666,6,12,3.46,130,32,"78.5°C"
"Server","End of Interactive Support",NA,NA,NA,1,NA,400,30.8,NA,"75°C"
"Embedded","Launched",2010 Q1,45,326,2,4,1.73,35,NA,"79.5°C - 94.5°C"
"Embedded","Launched",2010 Q1,45,493,4,8,1.73,48,NA,"77.5°C - 92.5°C"
"Server","End of Life",2010 Q1,45,NA,8,16,2,130,NA,"69°C"
"Server","End of Life",2010 Q1,45,NA,6,12,2,105,NA,""
"Server","End of Life",2009 Q3,45,339,4,8,2.93,95,21,"72.7°C"
"Server","End of Life",2009 Q1,45,1059,4,8,3.2,130,32,"67.9°C"
"Server","Launched",2009 Q1,45,NA,4,8,2.8,95,32,"75°C"
"Server","End of Life",2008 Q3,45,NA,6,NA,2.13,65,NA,"73°C"
"Embedded","Launched",2008 Q1,45,NA,1,NA,2.4,30,NA,""
"Server","End of Life",2008 Q3,45,339,4,NA,3,95,NA,"71.4°C"
"Server","End of Life",2008 Q3,45,NA,2,NA,3.16,65,NA,"72.4°C"
"Server","End of Life",2007 Q4,45,NA,2,NA,3.4,80,NA,"66°C"
"Server","End of Life",2007 Q4,45,NA,4,NA,3.2,150,NA,"63°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,1.86,50,NA,"66°C"
"Server","End of Life",2007 Q3,65,NA,2,NA,2.4,80,NA,"64°C"
"Server","Launched",2006 Q2,65,494,2,NA,2.13,35,NA,"70.8°C"
"Server","End of Life",2006 Q4,65,NA,4,NA,2.66,120,NA,"70°C"
"Server","End of Life",2007 Q1,65,NA,4,NA,2.4,105,NA,"62.2°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,600,19.2,NA,"55°C"
"Server","End of Interactive Support",NA,250,NA,1,NA,500,36.2,NA,"75°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,1.4,64,NA,"74°C"
"Server","End of Life",NA,65,NA,2,NA,3.33,150,NA,"69°C"
"Server","End of Interactive Support",NA,130,NA,1,NA,2.4,77,NA,"72°C"
"Server","End of Life",NA,90,3157,2,NA,3,165,NA,"76°C"
"Server","End of Life",NA,65,NA,2,NA,3.46,130,NA,"78°C"
"Server","End of Interactive Support",NA,90,NA,1,NA,3,NA,NA,""
"Server","End of Interactive Support",NA,NA,NA,1,NA,400,18.6,NA,"65°C"
"Server","End of Life",2010 Q2,45,623,4,8,3.06,95,21,"72.7°C"
"Embedded","Launched",2010 Q1,45,493,4,8,2.13,60,NA,"70.0°C - 85.0°C"
"Server","End of Life",2010 Q1,45,NA,8,16,2.27,130,NA,""
"Server","End of Life",2010 Q1,45,NA,8,16,2,130,NA,"69°C"
"Server","End of Life",2009 Q1,45,562,4,NA,3.16,95,NA,"71.4°C"
"Server","End of Life",2009 Q3,45,1059,4,8,3.33,130,32,"67.9°C"
"Server","Launched",2009 Q1,45,NA,4,8,2.93,95,32,"75°C"
"Server","End of Life",2008 Q3,45,2837,6,NA,2.66,130,NA,"64°C"
"Server","End of Life",2008 Q3,45,NA,4,NA,3.4,150,NA,"63°C"
"Server","End of Life",2009 Q1,45,243,2,NA,3,45,NA,"78.65°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,2.66,95,NA,"60.4°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,2.93,130,NA,"66°C"
"Server","End of Life",2007 Q3,65,NA,2,NA,2.93,80,NA,"64°C"
"Server","End of Life",2007 Q3,65,NA,4,NA,3,150,NA,"63°C"
"Server","End of Life",NA,65,NA,2,NA,3.5,150,NA,"69°C"
"Server","End of Interactive Support",NA,250,NA,1,NA,500,44,NA,"75°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,1,30.8,NA,"55°C"
"Server","End of Life",2002 Q1,130,NA,1,NA,2,58,NA,"70°C"
"Server","End of Interactive Support",NA,180,NA,1,NA,1.4,56,NA,"69°C"
"Server","End of Life",NA,90,3157,2,NA,3,165,NA,"76°C"
"Server","Launched",2006 Q2,65,NA,2,NA,2.33,40,NA,"58°C"
"Server","End of Life",NA,65,851,2,NA,3.73,130,NA,"78°C"
"Server","Launched",NA,90,NA,1,NA,2.83,129,NA,"73°C"
"Server","End of Life",2012 Q4,22,NA,60,NA,1.05,225,320,""
"Server","End of Life",2013 Q2,22,NA,60,NA,1.05,245,352,""
"Server","End of Life",2013 Q2,22,NA,61,NA,1.24,300,352,""
"Server","End of Life",2013 Q2,22,NA,61,NA,1.24,300,352,""
"Server","End of Life",2014 Q1,22,NA,61,NA,1.24,270,352,""
"Server","End of Life",2014 Q2,22,NA,61,NA,1.24,300,352,""
"Server","Launched",2016 Q4,14,3213,72,NA,1.5,245,115.2,""
"Server","Launched",2016 Q4,14,2591,68,NA,1.4,230,115.2,""
"Server","Launched",2016 Q2,14,2436,68,NA,1.4,215,115.2,""
"Server","Launched",2016 Q4,14,2147,64,NA,1.3,230,115.2,""
"Server","Launched",2016 Q2,14,1992,64,NA,1.3,215,115.2,""
"Server","Launched",2016 Q4,14,2036,64,NA,1.3,230,102,""
"Server","Launched",2016 Q2,14,1881,64,NA,1.3,215,102,""
"Server","Launched",2017 Q2,32,3750,4,8,2.53,170,NA,"95.0 C"
"Server","Launched",2017 Q2,32,2650,8,16,2.13,170,NA,"95.0 C"
"Server","Launched",2017 Q2,32,1350,4,8,1.73,130,NA,"95.0 C"
"Server","Launched",2012 Q4,32,2650,8,16,2.13,170,NA,"95 C"
"Server","Launched",2012 Q4,32,3750,4,8,2.4,170,NA,"95 C"
"Server","Launched",2012 Q4,32,4650,8,16,2.53,170,NA,"95 C"
"Server","End of Life",2011 Q2,32,774,6,12,1.73,105,NA,"64°C"
"Server","Launched",2014 Q1,22,NA,12,24,2.3,105,68,"68°C"
"Server","Launched",2015 Q2,22,1223,8,16,2,115,85,"70°C"
"Server","Launched",2016 Q2,14,1223,8,16,2.1,115,85,"69°C"
"Server","Launched",2017 Q3,14,223,6,6,1.7,85,NA,"78°C"
"Desktop","End of Interactive Support",2007 Q1,65,NA,1,NA,3.6,65,NA,"64.4°C"
"Mobile","Launched",2013 Q1,22,75,2,2,1.8,35,25.6,"105 C"
"Embedded","Launched",2014 Q1,22,86,2,2,2.2,37,25.6,"100°C"
"Desktop","End of Life",2013 Q1,22,64,2,2,2.8,55,21,""
"Server","Launched",2015 Q4,14,103,2,2,1.2,20,NA,""
"Mobile","Launched",2011 Q4,32,NA,4,8,2.7,55,25.6,"100 C"
"Mobile","Launched",2014 Q2,22,281,2,4,1.6,11.5,25.6,"100°C"
"Desktop","End of Life",2013 Q2,22,224,4,4,3.4,84,25.6,"72.72°C"
"Mobile","Launched",2014 Q3,22,426,2,4,3,28,25.6,"100 C"
"Mobile","Launched",2014 Q3,14,NA,2,4,800,4.5,25.6,"95 C"
"Mobile","Launched",2014 Q3,14,NA,2,4,800,4.5,25.6,"95 C"
"Mobile","Launched",2015 Q1,14,281,2,4,2.2,15,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,315,2,4,1.6,15,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,315,2,4,2.7,28,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,315,2,4,2.9,28,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,281,2,4,2.3,15,25.6,"105°C"
"Mobile","Launched",2015 Q2,14,289,2,4,3.1,47,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,315,2,4,1.8,15,25.6,"105°C"
"Desktop","Launched",2015 Q2,14,244,4,4,2.8,65,29.86,""
"Desktop","Launched",2015 Q2,14,277,4,4,3.1,65,25.6,""
"Mobile","Launched",2015 Q1,14,275,2,4,2,15,25.6,"105°C"
"Desktop","Launched",2015 Q2,14,265,4,4,3.1,65,29.86,""
"Mobile","Launched",2015 Q1,14,281,2,4,2.1,15,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,275,2,4,2.1,15,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,281,2,4,2.2,15,25.6,"105°C"
"Mobile","Launched",2015 Q1,14,315,2,4,2.5,28,25.6,"105°C"
"Mobile","Launched",2014 Q4,14,281,2,4,800,4.5,25.6,"95 C"
"Mobile","Launched",2014 Q4,14,281,2,4,900,4.5,25.6,"95 C"
"Mobile","Launched",2014 Q4,14,281,2,4,1.1,4.5,25.6,"95 C"
"Mobile","Launched",2014 Q3,14,NA,2,4,1.1,4.5,25.6,"95°C"
"Mobile","Launched",2014 Q4,14,281,2,4,1.2,4.5,25.6,"95 C"
"Mobile","Launched",2013 Q3,22,426,2,4,2.8,28,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,426,2,4,1.5,15,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,393,2,4,2,15,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,393,2,4,1.8,15,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,426,2,4,1.7,15,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,393,2,4,1.7,11.5,25.6,"100°C"
"Mobile","Launched",2014 Q1,22,NA,2,4,3,37,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,393,2,4,2.1,15,25.6,"100°C"
"Mobile","Launched",2013 Q4,22,346,2,4,2.9,37,25.6,"100°C"
"Desktop","End of Life",2014 Q2,22,303,4,8,2.7,45,25.6,"71.45°C"
"Desktop","Launched",2014 Q2,22,312,4,8,3.2,65,25.6,"71.35°C"
"Desktop","End of Life",2014 Q2,22,312,4,8,3.6,84,25.6,"72.72°C"
"Desktop","End of Life",2014 Q2,22,303,4,8,2.2,35,25.6,"66.35°C"
"Desktop","End of Life",2013 Q3,22,320,4,8,3.5,84,25.6,"72°C"
"Embedded","Launched",2013 Q2,22,303,4,8,2.3,45,25.6,"71.45°C"
"Desktop","End of Life",2013 Q2,22,303,4,8,2.5,45,25.6,"71.45°C"
"Desktop","Launched",2013 Q2,22,305,4,8,3.1,65,25.6,"71.35°C"
"Desktop","End of Life",2013 Q2,22,358,4,8,3.2,65,25.6,""
"Desktop","End of Life",2013 Q2,22,312,4,8,3.4,84,25.6,"72.72°C"
"Desktop","End of Life",2013 Q2,22,303,4,8,2,35,25.6,"66.35°C"
"Desktop","End of Life",2013 Q2,22,350,4,8,3.5,84,25.6,"72.72°C"
"Desktop","End of Life",2014 Q2,22,350,4,8,4,88,25.6,"74.04°C"
"Mobile","Launched",2014 Q3,22,434,4,8,2.2,47,25.6,"100 C"
"Mobile","Launched",2014 Q2,22,434,4,8,2.1,47,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,434,4,8,2,47,25.6,"100°C"
"Mobile","Launched",NA,22,378,4,8,2.4,37,25.6,"100°C"
"Mobile","Launched",NA,22,378,4,8,2.6,47,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,378,4,8,2.3,37,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,378,4,8,2.3,37,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,378,4,8,2.5,47,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,378,4,8,2.5,47,25.6,"100°C"
"Mobile","Launched",2013 Q2,22,378,4,8,2.2,37,25.6,"100°C"
"Mobile","Launched",2013 Q2,22,NA,4,8,2.2,37,25.6,"100°C"
"Embedded","Launched",2014 Q1,22,459,4,8,2,27,25.6,"100°C"
"Mobile","Launched",2013 Q2,22,378,4,8,2.4,47,25.6,"100°C"
"Mobile","Launched",2013 Q2,22,378,4,8,2.4,47,25.6,"100°C"
"Embedded","Launched",2013 Q2,22,378,4,8,2.4,47,25.6,"100°C"
"Embedded","Launched",2014 Q1,22,459,4,8,2.7,43,25.6,"100°C"
"Mobile","Launched",2014 Q3,22,434,4,8,2.5,47,25.6,"100 C"
"Mobile","Launched",2014 Q1,22,434,4,8,2.4,47,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,434,4,8,2.3,47,25.6,"100°C"
"Mobile","Launched",2014 Q1,22,378,4,8,2.8,47,25.6,"100°C"
"Mobile","Launched",2013 Q2,22,380,4,8,2.7,47,25.6,"100°C"
"Mobile","Launched",2014 Q3,22,623,4,8,2.8,47,25.6,"100 C"
"Mobile","Launched",2013 Q4,22,623,4,8,2.6,47,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,623,4,8,2.4,47,25.6,"100°C"
"Mobile","Launched",2014 Q1,22,570,4,8,2.9,47,25.6,"100°C"
"Mobile","Launched",2013 Q2,22,570,4,8,2.8,47,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,315,2,4,2.6,28,25.6,"100°C"
"Mobile","Launched",2014 Q3,22,315,2,4,2.6,28,25.6,"100 C"
"Mobile","Launched",2014 Q2,22,315,2,4,1.4,15,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,315,2,4,2.4,28,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,315,2,4,1.3,15,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,281,2,4,1.6,11.5,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.5,11.5,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,281,2,4,1.7,15,25.6,"100°C"
"Mobile","Launched",2014 Q2,22,225,2,4,2.6,37,25.6,"100°C"
"Mobile","Launched",2014 Q3,22,225,2,4,2.9,47,25.6,"100 C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.6,11.5,25.6,"100°C"
"Mobile","Launched",2013 Q3,22,281,2,4,1.4,11.5,25.6,"100°C"
